date,open,high,low,close,volume
2023-09-25,88.8858,89.3825,88.4088,89.2343,5986927
2023-09-26,89.6356,89.9471,89.0802,89.6593,1516217
2023-09-27,88.5393,88.8441,87.8489,88.1676,5993560
2023-09-28,89.9131,90.3509,89.1019,90.1623,3421012
2023-09-29,91.0811,92.0758,90.7308,91.1682,7489819
2023-10-02,91.9694,92.7988,90.9255,91.8068,6068607
2023-10-03,91.9844,93.0587,91.7693,92.2338,7902749
2023-10-04,91.1026,91.8667,90.8350,91.2184,4640340
2023-10-05,92.5220,93.2702,91.6370,92.5178,1934497
2023-10-06,90.2795,91.2329,89.5993,90.3411,2210063
2023-10-09,89.6265,90.4074,88.6692,89.5146,5386672
2023-10-10,92.6287,92.8960,92.4820,92.7026,5511753
2023-10-11,95.0981,95.2120,94.1235,94.6773,2089536
2023-10-12,92.3448,92.9051,91.5192,92.1946,6712451
2023-10-13,92.0053,92.3352,91.7542,91.9142,2971479
2023-10-16,91.0655,91.3259,90.4723,91.2947,2120469
2023-10-17,89.5457,89.7211,89.2229,89.5932,2156540
2023-10-18,89.4937,90.3735,88.8637,89.2059,1250230
2023-10-19,86.4180,87.1054,86.2398,86.4835,7686836
2023-10-20,88.5224,88.5597,87.7882,88.5137,2588786
2023-10-23,89.1423,89.8583,88.3418,89.1055,4357803
2023-10-24,88.5854,89.4097,87.9083,88.4183,6955889
2023-10-25,87.0970,87.4330,86.7734,87.3083,3926758
2023-10-26,88.4367,88.8946,87.5826,88.5085,2727562
2023-10-27,88.8774,89.0907,88.5698,88.7838,4301520
2023-10-30,87.0986,87.5931,86.9868,87.0339,7837350
2023-10-31,87.5508,87.7838,86.8028,87.7449,3336097
2023-11-01,85.6937,86.2894,84.9569,85.5219,4479006
2023-11-02,85.6314,85.8960,85.2423,85.8554,6777558
2023-11-03,86.8732,87.0056,86.7714,86.9533,3058886
2023-11-06,86.4695,87.3595,85.7732,86.5367,4065396
2023-11-07,87.4006,87.8135,87.2724,87.2957,1563184
2023-11-08,86.8394,87.8417,86.7597,87.3268,5564239
2023-11-09,86.8334,87.3485,86.2481,86.8805,4301510
2023-11-10,85.7207,86.2418,84.9391,85.8895,5390175
2023-11-13,84.3592,84.6269,84.0430,84.1413,2767324
2023-11-14,81.8662,82.3487,81.7874,82.0456,1886779
2023-11-15,82.5999,83.2433,82.1118,82.6731,1030127
2023-11-16,79.9499,80.1647,79.7042,79.9772,6128456
2023-11-17,81.2417,81.4840,80.6668,81.1766,6621782
2023-11-20,80.3182,80.8898,79.9665,80.3911,3253332
2023-11-21,82.2831,83.1014,81.5021,82.4627,4704688
2023-11-22,81.5034,81.6725,80.9279,81.5308,4821377
2023-11-23,81.3004,81.5614,80.3033,81.0928,4336994
2023-11-24,80.9872,81.5637,80.4323,81.2276,6006921
2023-11-27,79.7761,79.9521,79.6040,79.6176,2240134
2023-11-28,77.4384,77.5281,77.1484,77.4268,3594711
2023-11-29,77.6184,78.0424,77.5355,77.8067,2157338
2023-11-30,80.1046,80.4641,79.5201,80.1070,3732485
2023-12-01,79.5098,80.3077,79.0822,79.5312,7456095
2023-12-04,79.5877,80.2124,79.0758,79.3005,6424022
2023-12-05,79.4228,79.9720,78.5744,79.0214,1939890
2023-12-06,79.9803,80.4760,79.3431,79.8990,5805214
2023-12-07,81.0192,81.5921,80.5900,81.0966,5941089
2023-12-08,81.3413,81.5140,80.8394,81.3760,7764155
2023-12-11,82.9543,83.2074,82.2479,82.8983,2358112
2023-12-12,82.0238,82.2266,81.6106,82.0483,6788559
2023-12-13,82.6313,83.2892,82.3951,82.7805,7814115
2023-12-14,83.1604,83.3807,82.0613,82.8342,1182541
2023-12-15,80.1028,80.7785,79.5937,79.9309,7787241
2023-12-18,80.7604,81.3087,79.9625,80.7140,7909472
2023-12-19,80.4778,81.2132,79.7207,80.8779,5291945
2023-12-20,83.7626,84.6980,83.5704,84.0349,1497823
2023-12-21,82.6250,82.8909,82.1979,82.3772,3161809
2023-12-22,84.1578,84.7508,83.5456,83.8655,5006408
2023-12-25,82.4926,83.4647,82.4911,82.8175,3618805
2023-12-26,82.9618,83.2034,81.8611,82.6693,2749414
2023-12-27,83.0169,83.5768,82.9878,83.2600,7443832
2023-12-28,82.2778,82.2978,81.9508,82.1410,5137377
2023-12-29,80.3309,81.1622,79.9806,80.5970,5328699
2024-01-01,80.2656,80.6603,80.0679,80.1608,5164673
2024-01-02,79.2736,79.7451,78.3902,79.0972,4633980
2024-01-03,76.7924,77.4353,76.5345,76.5527,4349499
2024-01-04,77.1442,77.2711,76.9186,77.1729,6169521
2024-01-05,76.7562,77.2154,76.3596,76.7270,4542331
2024-01-08,76.8416,76.9235,75.9554,76.5546,2283711
2024-01-09,75.1848,75.4504,74.6794,75.2549,6682122
2024-01-10,76.9530,77.6536,76.3259,76.9184,4809941
2024-01-11,76.9616,77.0685,76.8282,76.8933,6915888
2024-01-12,77.1794,77.6359,77.0791,77.1861,7426838
2024-01-15,76.0808,76.7470,75.4938,76.1367,5273074
2024-01-16,78.2364,78.5576,78.1211,78.1868,6643482
2024-01-17,79.5043,79.7377,79.4297,79.4611,7454301
2024-01-18,79.9498,79.9861,79.6882,79.9334,3582705
2024-01-19,81.1944,81.4847,80.8305,81.0956,7448205
2024-01-22,82.1356,82.8557,81.7282,81.9330,6058408
2024-01-23,82.1817,82.8164,81.8798,82.0584,3567168
2024-01-24,82.4881,82.8646,82.4841,82.6153,5036192
2024-01-25,82.8508,83.0415,81.8058,82.6090,2352540
2024-01-26,83.7971,83.9125,83.0298,83.7116,7671093
2024-01-29,84.6187,85.0740,83.8501,84.8059,2770210
2024-01-30,85.7399,86.0835,85.4876,85.5840,3607187
2024-01-31,85.6191,86.1399,84.7769,85.8911,6466854
2024-02-01,85.4338,85.4940,85.2128,85.4100,5392099
2024-02-02,83.1652,83.5464,82.5950,83.0944,2406022
2024-02-05,81.6716,81.8285,81.4200,81.6187,2796664
2024-02-06,80.6125,80.8768,79.8704,80.6285,3228590
2024-02-07,80.6222,80.6306,79.9548,80.5841,4701897
2024-02-08,81.0919,81.4586,80.8282,81.0748,3068910
2024-02-09,80.7552,80.8490,80.2412,80.8246,2138130
2024-02-12,79.3599,80.0607,79.3394,79.5291,7112261
2024-02-13,80.4167,80.7989,79.7226,80.3960,1074164
2024-02-14,80.5479,81.2497,80.2329,80.4907,5837441
2024-02-15,81.9132,82.0728,81.8034,81.8099,3346389
2024-02-16,80.0535,80.3621,79.3558,79.6777,5434173
2024-02-19,78.7296,78.8978,78.3523,78.7560,4304895
2024-02-20,80.0421,80.4631,79.4646,79.8777,3660494
2024-02-21,80.6576,80.6905,80.2172,80.5462,5977738
2024-02-22,79.1900,79.8115,78.5285,79.1604,1288726
2024-02-23,80.1347,80.4470,79.7967,80.0140,1372297
2024-02-26,80.3785,80.6842,80.0043,80.2446,5344479
2024-02-27,81.8459,82.0020,81.3893,81.8155,5475983
2024-02-28,82.4351,82.6869,82.2993,82.5128,6518703
2024-02-29,83.6460,83.9542,82.9761,83.9417,1333401
2024-03-01,83.4483,84.4187,82.6624,83.6196,2829582
2024-03-04,81.4257,82.3090,80.6360,81.5465,6558460
2024-03-05,80.9160,81.0189,80.4420,80.8512,5140908
2024-03-06,79.7062,80.3692,79.2421,79.7179,4716764
2024-03-07,79.8284,80.1368,79.0275,79.6666,2919599
2024-03-08,78.6501,78.7336,77.9585,78.4977,6031821
2024-03-11,77.6763,77.8005,76.9964,77.7805,5145051
2024-03-12,79.7405,80.4585,79.1414,79.6397,7410249
2024-03-13,80.4522,80.7727,80.3788,80.4900,3811889
2024-03-14,79.9671,80.5546,79.3535,80.0826,3809933
2024-03-15,80.6756,81.2302,80.0275,80.6046,7119844
2024-03-18,80.9817,81.0041,80.3086,80.7132,2010132
2024-03-19,80.7105,80.7786,80.1708,80.6753,6559188
2024-03-20,81.2454,81.3112,80.7531,81.1226,4345998
2024-03-21,79.5602,80.1308,78.9171,79.7696,4959854
2024-03-22,78.3479,78.6902,77.9649,78.6094,1699312
2024-03-25,78.8991,78.9309,78.8704,78.9161,3608308
2024-03-26,79.7041,80.2760,79.2736,79.5420,4814492
2024-03-27,80.0987,80.9585,79.8217,80.1828,6978274
2024-03-28,81.4807,81.6422,81.2936,81.4183,2504175
2024-03-29,81.7436,81.8860,81.5772,81.5811,5516401
2024-04-01,82.0278,82.2430,81.6811,82.2116,7837096
2024-04-02,83.8437,84.7553,83.4766,83.9400,1340471
2024-04-03,82.2304,82.7289,81.8098,82.3907,3280600
2024-04-04,80.9972,81.0165,80.5412,80.9236,7137815
2024-04-05,80.8515,81.2963,80.1761,80.9478,5268276
2024-04-08,81.0507,81.8160,80.8341,81.3094,4464396
2024-04-09,81.1900,81.6059,80.6155,81.3234,4334994
2024-04-10,80.3558,80.6863,79.9181,80.3978,7010503
2024-04-11,80.0659,80.1919,79.5395,80.1758,3208737
2024-04-12,79.7417,80.1062,79.1277,79.8953,5931682
2024-04-15,79.9445,80.6007,79.8278,79.9161,2275601
2024-04-16,80.2868,80.3415,79.8751,80.2510,7119862
2024-04-17,78.8565,79.1316,78.8161,79.0858,4962322
2024-04-18,80.2656,80.6995,79.9142,80.4134,3842623
2024-04-19,82.2104,83.1814,81.8906,82.4097,1693039
2024-04-22,82.9569,83.4223,81.8745,82.6931,4618572
2024-04-23,81.9535,82.5684,81.7350,82.2101,2265456
2024-04-24,82.8064,83.2142,82.4947,82.9226,6294851
2024-04-25,79.9192,80.6187,79.1435,80.1571,2218945
2024-04-26,80.0622,80.9202,79.6367,80.4175,5003544
2024-04-29,81.2327,81.7727,80.4920,81.2716,6966941
2024-04-30,81.8233,81.9638,81.1173,81.7297,6425250
2024-05-01,80.7148,81.2829,80.5774,80.6049,1630818
2024-05-02,81.5517,81.7258,81.2099,81.5329,5279502
2024-05-03,80.3756,81.1573,79.6317,80.4658,3857839
2024-05-06,82.0474,82.6849,81.1857,81.9375,5665385
2024-05-07,81.4309,81.9024,81.3779,81.8281,2538074
2024-05-08,81.7588,82.0877,81.0611,81.5028,3276139
2024-05-09,80.4485,81.3022,80.0006,80.7520,1884041
2024-05-10,80.2489,80.4793,79.6598,80.4221,2127478
2024-05-13,80.3022,80.9043,79.7904,80.3365,3436142
2024-05-14,79.5608,80.3013,79.3552,79.3686,6208117
2024-05-15,78.0051,78.5995,77.6819,77.9279,7115749
2024-05-16,78.1274,78.9571,78.0874,78.3624,7819921
2024-05-17,77.1729,77.9854,77.0977,77.4508,4407301
2024-05-20,76.9650,78.0374,76.9515,77.2690,7501721
2024-05-21,76.1252,76.9205,75.9915,76.1799,7160414
2024-05-22,78.8332,79.4696,78.3353,78.7419,6138915
2024-05-23,77.4425,78.0532,76.9615,77.3243,3463728
2024-05-24,74.3839,74.7784,73.8786,74.5872,7535506
2024-05-27,75.5085,76.0846,74.8189,75.6358,3717860
2024-05-28,76.3359,77.0893,75.5051,76.2023,6563107
2024-05-29,78.1676,78.2294,77.4745,77.9330,6167067
2024-05-30,77.1403,77.7028,76.4253,77.0445,7201911
2024-05-31,76.7908,77.5095,76.2092,76.5062,2047237
2024-06-03,76.5443,76.6359,76.0099,76.5239,7676649
2024-06-04,77.1052,77.3676,76.9195,77.2506,2993554
2024-06-05,77.7472,78.3805,77.6558,77.7308,1314100
2024-06-06,77.2134,77.4445,77.1003,77.2496,3909231
2024-06-07,79.1526,79.8730,78.1833,78.9532,6151816
2024-06-10,78.2995,78.7983,77.9164,78.3780,2439448
2024-06-11,77.6104,78.2520,76.8286,77.4415,5740372
2024-06-12,76.8387,77.6165,76.1235,76.9577,7782594
2024-06-13,76.6230,77.6306,76.3947,77.0082,4779826
2024-06-14,79.1948,79.2325,78.8061,79.0283,3558468
2024-06-17,77.5456,78.2522,77.3483,77.6633,4214693
2024-06-18,80.1865,80.3657,79.3975,79.9099,7530374
2024-06-19,81.0656,81.6696,80.9105,80.9300,6950864
2024-06-20,77.4948,78.1237,77.2129,77.3330,1954959
2024-06-21,76.1704,76.3312,75.2862,75.9870,2181698
2024-06-24,73.3589,73.4891,72.8395,73.4836,5047432
2024-06-25,73.2015,73.6913,72.8297,73.1423,6233701
2024-06-26,72.4304,72.8124,71.8706,72.3900,3673411
2024-06-27,72.7393,73.3475,72.4692,72.6451,3910999
2024-06-28,72.6724,73.0301,72.2962,72.6645,4588014
2024-07-01,72.6669,73.3115,72.4664,72.7300,2839177
2024-07-02,73.7099,73.7944,73.2917,73.6154,5345440
2024-07-03,72.4229,72.7647,72.2256,72.6476,6899861
2024-07-04,72.0450,72.4534,71.7265,71.8338,2856664
2024-07-05,71.9636,72.5255,71.4142,71.7990,3868609
2024-07-08,74.3812,74.9752,73.8255,74.3443,3177389
2024-07-09,73.7799,74.1781,73.5076,73.8634,4106427
2024-07-10,73.6660,73.9961,73.6627,73.9180,4290877
2024-07-11,73.5250,74.1095,73.1619,73.4137,5936989
2024-07-12,73.5332,73.9398,73.0813,73.6434,7486034
2024-07-15,73.4480,74.0388,72.7818,73.4018,2870962
2024-07-16,71.5062,72.2527,70.9935,71.6986,1890709
2024-07-17,69.3455,69.6556,68.8225,69.5366,7484559
2024-07-18,70.2785,70.5882,69.9985,70.3813,1038301
2024-07-19,70.9894,71.4062,70.3580,70.9556,4977432
2024-07-22,70.3399,70.5331,69.6947,70.4634,6422948
2024-07-23,72.3318,72.9589,72.1763,72.4809,3590405
2024-07-24,74.3032,74.9938,74.0855,74.3539,2164558
2024-07-25,74.5801,74.8067,74.2659,74.3651,3797240
2024-07-26,73.6130,73.6558,73.2432,73.6266,5821379
2024-07-29,73.5099,73.6273,73.1979,73.3910,3801958
2024-07-30,74.2354,74.9086,73.9073,74.2540,6514169
2024-07-31,74.7727,75.0508,74.1102,74.9246,1331918
2024-08-01,75.6405,76.3444,75.5454,75.5840,7254737
2024-08-02,75.3519,75.4338,74.7409,75.2053,6883895
2024-08-05,74.3867,74.6428,73.6249,74.0879,5354716
2024-08-06,72.5935,72.9712,72.4783,72.5020,1159607
2024-08-07,72.3530,73.0263,71.7157,72.3803,3357427
2024-08-08,72.7135,73.0566,72.1375,72.9039,3426782
2024-08-09,72.6689,73.0621,72.0363,72.7006,5541940
2024-08-12,71.8848,72.3525,71.5712,72.0787,1418335
2024-08-13,73.0735,73.5040,72.7177,73.0744,2704293
2024-08-14,71.5524,71.8963,71.0985,71.6552,6488743
2024-08-15,73.1013,73.4794,72.1779,72.7856,5071186
2024-08-16,73.9274,74.4362,73.6353,74.1255,3144523
2024-08-19,74.1868,74.4992,74.1236,74.3059,6192361
2024-08-20,74.4703,74.7940,74.2335,74.3081,7618908
2024-08-21,75.0145,75.2054,74.8270,74.9836,1353537
2024-08-22,74.1772,74.7654,73.9569,74.3437,7095815
2024-08-23,74.0408,74.1607,73.4800,73.9956,1609205
2024-08-26,75.0102,75.4433,74.5209,74.8030,5754364
2024-08-27,74.5840,74.9911,74.5706,74.6877,1035473
2024-08-28,72.7906,73.4147,72.2283,72.8335,2474499
2024-08-29,75.2697,75.5676,74.8477,75.1592,2335294
2024-08-30,75.6566,76.0652,75.1999,75.4523,6586421
2024-09-02,75.0131,75.5448,74.3974,75.0973,3075400
2024-09-03,74.1933,75.0396,73.6646,74.3751,6974180
2024-09-04,73.5825,74.2199,73.2144,73.6858,2836395
2024-09-05,73.7155,74.2986,73.6378,73.8101,3312497
2024-09-06,74.4237,74.5449,73.8299,74.3094,6104403
2024-09-09,74.6129,74.7713,74.3043,74.4990,1350506
2024-09-10,74.4761,75.3110,73.7767,74.7729,3527972
2024-09-11,75.7731,76.4073,75.5033,75.8169,2660869
2024-09-12,75.7489,76.3981,75.2640,75.6295,2280601
2024-09-13,75.7465,76.1813,75.6918,75.8856,1632083
2024-09-16,75.9275,76.6866,75.8969,76.0301,3827809
2024-09-17,77.0010,77.7669,76.6195,77.2429,4619131
2024-09-18,77.9663,78.6111,77.6805,78.2795,6104997
2024-09-19,77.6750,78.5119,77.0054,77.9337,3426278
2024-09-20,78.2836,78.8943,77.7309,78.3250,4064773
2024-09-23,76.5791,76.7735,75.9101,76.6791,1435676
2024-09-24,76.0384,76.7976,75.3444,75.9972,5007420
2024-09-25,74.8799,75.0447,74.6564,74.7280,3909753
2024-09-26,74.3585,74.9310,74.0917,74.2154,6291529
2024-09-27,75.5100,75.7179,75.1297,75.5786,6703160
2024-09-30,75.6816,75.8887,74.8875,75.6014,1109644
2024-10-01,76.5573,77.1944,76.5117,76.5534,3615635
2024-10-02,76.1443,76.2675,76.0252,76.2161,4506731
2024-10-03,76.2734,76.3291,75.8512,75.9981,7412247
2024-10-04,76.7858,77.3859,76.2363,76.6510,5112280
2024-10-07,76.9186,77.3021,76.7122,76.8689,6725590
2024-10-08,78.5996,79.0792,77.7764,78.3256,2235929
2024-10-09,75.3133,76.1786,74.7472,75.4307,5815713
2024-10-10,78.1846,78.6991,77.9666,78.4204,6508198
2024-10-11,77.2318,77.7295,76.7872,77.2991,5697836
2024-10-14,77.5115,77.9680,76.8168,77.4324,4653132
2024-10-15,77.2488,77.7402,76.8145,77.3968,4286304
2024-10-16,76.8474,76.9883,76.0879,76.6750,1409087
2024-10-17,78.9670,79.3527,78.4432,78.9867,4914629
2024-10-18,77.9561,78.3773,77.5303,78.0205,5495942
2024-10-21,77.9876,78.4626,77.6632,77.8834,7981922
2024-10-22,76.8405,77.6860,76.4470,77.0340,6628378
2024-10-23,77.6016,77.8042,77.4433,77.7563,6860562
2024-10-24,79.6922,80.1874,79.2640,79.6052,7361024
2024-10-25,78.4732,78.9813,78.2969,78.4292,1427716
2024-10-28,77.8732,78.9814,77.8597,78.2516,5160505
2024-10-29,79.2186,79.9660,79.1958,79.2857,6414158
2024-10-30,78.1589,79.0055,77.7541,78.2521,1068117
2024-10-31,77.9341,78.6083,77.2454,77.9511,6428231
2024-11-01,78.1048,78.8026,77.9995,78.1407,6898087
2024-11-04,78.5301,78.7277,78.0552,78.4506,6807088
2024-11-05,79.0228,79.5731,78.6753,78.9781,5059532
2024-11-06,78.8147,79.1374,78.0236,78.7823,2658224
2024-11-07,79.2797,80.0542,78.9200,79.1881,6838831
2024-11-08,78.9756,79.6383,78.1958,78.8043,5818658
2024-11-11,79.0269,79.8508,78.8586,79.1353,2034012
2024-11-12,80.6326,80.6809,80.6030,80.6726,3645639
2024-11-13,82.0610,82.2075,81.5113,81.9544,4437312
2024-11-14,81.2734,81.6052,80.5111,81.5699,2175976
2024-11-15,81.0421,81.6466,80.4595,80.8248,7273165
2024-11-18,81.4499,82.1348,81.2269,81.2968,4307856
2024-11-19,80.7550,81.2270,80.3543,80.6564,6245463
2024-11-20,82.0010,82.6914,81.6603,81.9926,6873648
2024-11-21,83.1857,83.9656,82.7643,82.9462,3767990
2024-11-22,83.6405,83.7355,82.8381,83.7012,6932861
2024-11-25,84.4773,85.2933,84.2754,84.3064,7691030
2024-11-26,81.8610,82.2807,81.8072,82.0579,6372695
2024-11-27,82.4448,82.4545,81.2732,82.0841,4467059
2024-11-28,81.0632,81.7534,80.7911,80.8227,1929652
2024-11-29,80.5746,80.7746,80.0004,80.4170,4657227
2024-12-02,80.2725,80.9289,79.4876,80.2819,4984210
2024-12-03,79.2544,79.7222,78.5201,79.6035,3936698
2024-12-04,81.1540,81.9076,80.8510,81.0515,6403084
2024-12-05,81.4928,81.6695,81.3796,81.5612,6827990
2024-12-06,81.3166,81.5670,80.8222,81.4615,6774793
2024-12-09,81.8863,81.9729,81.6584,81.9455,3290212
2024-12-10,80.6665,81.2316,80.3843,80.3913,7696548
2024-12-11,78.6406,79.2022,78.3297,78.5728,2121347
2024-12-12,77.2213,77.8266,76.7890,77.0585,4986168
2024-12-13,77.5543,77.7959,76.9033,77.4416,1445540
2024-12-16,75.4323,75.4921,74.6848,75.4315,1021043
2024-12-17,77.0160,77.1505,76.7141,77.0484,7161377
2024-12-18,76.1189,76.6726,75.4761,76.2202,3321926
2024-12-19,76.6675,76.7369,75.8782,76.5693,3771412
2024-12-20,77.0748,77.7974,76.3846,77.0789,2935809
2024-12-23,77.9460,78.3641,77.0647,77.6804,6921138
2024-12-24,79.1225,79.8686,78.8897,79.0201,6184016
2024-12-25,81.1176,81.6752,80.1775,80.9267,6122534
2024-12-26,82.2145,82.3943,82.0723,82.1279,6317542
2024-12-27,82.3034,82.6065,81.8714,82.1395,5333773
2024-12-30,80.7038,81.0190,80.3716,80.8652,5418654
2024-12-31,80.6513,80.8964,80.3858,80.7999,2889714
