date,open,high,low,close,volume
2023-09-25,333.5835,335.1236,331.8364,332.0790,4898808
2023-09-26,338.7256,340.7379,335.4909,338.1159,4082869
2023-09-27,340.4807,341.7486,339.6733,340.2376,1937000
2023-09-28,343.4457,345.7572,341.9456,343.2003,7900428
2023-09-29,351.6066,356.2883,349.0924,352.8028,7332577
2023-10-02,343.6189,345.2614,341.0749,343.2544,1584563
2023-10-03,337.3413,338.5287,335.7887,337.1910,3736626
2023-10-04,337.7185,339.5958,336.2094,337.8794,2315600
2023-10-05,339.4991,340.5257,336.9055,339.2258,2971455
2023-10-06,332.7937,337.1992,331.6449,333.9704,5893632
2023-10-09,329.2420,331.7215,325.8581,327.7569,7311896
2023-10-10,332.3688,334.5002,330.3291,332.0903,4974455
2023-10-11,323.8156,326.3382,323.2901,323.5774,4826102
2023-10-12,319.6304,320.2977,318.9947,320.1029,5689365
2023-10-13,319.5755,321.6797,316.6997,319.0297,1146763
2023-10-16,321.9198,323.4812,321.2351,322.5158,6272566
2023-10-17,318.4788,318.7621,315.3451,317.9274,3035329
2023-10-18,320.8439,322.4458,319.8622,321.4288,6569662
2023-10-19,328.9078,328.9141,327.1472,327.8127,7162428
2023-10-20,324.0124,325.5754,323.1648,324.0488,3504523
2023-10-23,323.8095,326.2996,319.9046,322.9032,5571500
2023-10-24,323.6323,324.7208,321.7554,324.5080,6818879
2023-10-25,321.6615,323.9768,321.3575,322.2026,6409067
2023-10-26,326.3382,326.8311,326.1665,326.3589,6441010
2023-10-27,332.0777,334.7449,330.7258,332.3722,6787299
2023-10-30,333.9240,334.8140,333.2398,333.6776,4971244
2023-10-31,335.5245,337.1581,335.4468,336.1547,1707185
2023-11-01,336.2193,339.1663,334.2397,335.8571,1059308
2023-11-02,334.5119,337.2168,332.3520,333.5766,2353890
2023-11-03,334.2124,335.3507,331.5945,334.1788,7420553
2023-11-06,331.0486,333.2205,327.7455,330.4397,1932339
2023-11-07,330.6918,332.6150,328.5063,331.1305,2732148
2023-11-08,334.1527,337.0578,332.4296,334.3394,1764349
2023-11-09,330.3921,333.0855,326.9366,330.0031,4850114
2023-11-10,335.9759,337.8967,333.8936,334.7632,2692371
2023-11-13,333.4633,334.7089,331.4226,332.5776,1033206
2023-11-14,333.4774,334.1841,330.9153,333.1854,4216877
2023-11-15,333.3150,335.2122,330.6123,333.7560,3958295
2023-11-16,333.6973,336.7758,329.9280,333.0763,7016362
2023-11-17,335.7450,337.5148,333.8229,336.2562,2543939
2023-11-20,334.2737,335.0952,330.5691,333.4509,5456904
2023-11-21,328.2853,330.5426,324.6977,327.8541,6226700
2023-11-22,323.2815,326.2901,320.4881,323.5921,2617319
2023-11-23,326.5753,329.6915,325.5648,326.5368,1683771
2023-11-24,325.6440,328.1064,323.9907,325.8217,2574713
2023-11-27,314.3068,315.7563,312.6869,314.7042,5843601
2023-11-28,309.6065,310.5014,308.1582,308.8275,3190257
2023-11-29,306.3805,309.1736,304.7200,307.4385,3242304
2023-11-30,313.7496,315.9241,312.2637,313.2571,1138999
2023-12-01,307.7197,308.3730,303.8163,306.4998,6608376
2023-12-04,305.7525,308.8301,303.3975,305.8101,5683996
2023-12-05,307.0453,307.1004,304.9284,306.3237,7569820
2023-12-06,299.8814,302.7749,299.4264,299.5275,2096256
2023-12-07,298.3187,300.6752,295.6218,297.5422,7467967
2023-12-08,296.4474,297.8342,295.8663,296.4960,1112107
2023-12-11,289.4825,289.4947,288.8554,289.0197,3268551
2023-12-12,288.1245,289.6887,287.4827,287.7591,3931761
2023-12-13,290.3693,291.9140,287.9747,290.5158,6560861
2023-12-14,288.3171,290.8882,287.3295,288.2428,4308375
2023-12-15,290.9100,293.9154,288.9446,291.0617,7823308
2023-12-18,293.7940,295.3134,293.2531,294.0242,2468350
2023-12-19,297.1161,298.0804,294.7805,296.6119,2174828
2023-12-20,297.2712,300.1976,293.4732,295.3899,6535131
2023-12-21,288.3854,291.7437,287.5998,289.4318,2442053
2023-12-22,282.4921,283.0465,281.7844,282.7399,2469822
2023-12-25,286.5202,287.2449,286.3339,287.1760,6412794
2023-12-26,292.6908,294.0434,290.1661,292.5993,4064949
2023-12-27,290.5296,291.2414,290.5015,290.7265,7081903
2023-12-28,297.0815,299.2167,294.2580,297.1169,2028926
2023-12-29,303.2263,306.0666,301.5518,302.3245,5794479
2024-01-01,300.4927,303.9044,300.2805,301.8617,4408130
2024-01-02,295.9378,297.3984,293.0099,294.5059,3254488
2024-01-03,293.6726,295.2592,292.9720,294.0478,2833759
2024-01-04,296.5108,298.5193,295.3590,296.2991,4114453
2024-01-05,298.3523,299.5917,297.8678,299.4962,3542761
2024-01-08,297.8967,298.6409,295.6447,298.0834,5580004
2024-01-09,296.6625,298.9665,296.0761,296.4052,4160985
2024-01-10,292.7536,293.1308,290.2516,292.9386,5212231
2024-01-11,285.1589,286.9232,284.7666,284.9082,3177372
2024-01-12,283.1106,285.4998,279.8432,282.4523,3834032
2024-01-15,287.0156,289.4745,285.5177,288.1739,7754983
2024-01-16,285.9495,285.9501,283.3020,285.8576,2104916
2024-01-17,291.1909,293.0331,290.3466,290.6658,1465273
2024-01-18,291.0509,292.6749,289.8930,292.0223,3922836
2024-01-19,290.8880,291.9592,289.7181,289.7884,3210151
2024-01-22,289.5978,290.1258,286.8909,288.8784,3703188
2024-01-23,290.8708,293.4772,287.9696,291.2328,2750705
2024-01-24,289.9748,291.5222,288.5720,289.8651,3578446
2024-01-25,285.0696,286.9585,283.7182,284.5295,1945928
2024-01-26,284.1557,287.1018,282.6901,284.5738,6766390
2024-01-29,285.8112,287.7817,283.3188,286.0635,3931657
2024-01-30,288.1487,290.8408,285.0939,287.7685,4353998
2024-01-31,287.3088,289.2879,286.4463,287.5038,3828352
2024-02-01,296.8789,298.6415,295.0903,297.1143,1360131
2024-02-02,301.8093,302.6643,301.7788,301.8001,2151067
2024-02-05,299.8683,300.1412,299.7122,300.0151,7558497
2024-02-06,295.5417,298.6527,293.0103,295.9776,7191799
2024-02-07,304.4355,305.4287,301.8696,304.5738,5308835
2024-02-08,305.7947,308.6327,305.1570,305.2616,6283067
2024-02-09,305.7989,306.6826,305.0808,306.1039,1456274
2024-02-12,307.2011,307.8645,306.0990,307.2769,7571298
2024-02-13,308.4762,312.3355,305.4053,309.4264,7495222
2024-02-14,312.1635,312.8794,309.9699,311.2811,5602599
2024-02-15,309.6471,311.9607,306.5634,309.9096,7905929
2024-02-16,314.7431,315.8300,313.4783,314.9252,4369982
2024-02-19,316.3720,317.8329,314.1301,317.1757,3682638
2024-02-20,323.3799,325.7529,322.1191,323.5274,4907697
2024-02-21,325.4203,325.6381,323.0723,325.4544,1960819
2024-02-22,324.4908,325.0527,322.7971,324.1258,2230915
2024-02-23,321.3660,322.1281,318.7558,321.5404,6106381
2024-02-26,320.5090,323.5440,319.6078,320.2998,6062869
2024-02-27,318.0723,321.4932,317.5772,319.1555,7237952
2024-02-28,326.0956,328.1063,325.5250,327.2172,5060617
2024-02-29,332.1765,334.2275,330.5109,332.0344,3873344
2024-03-01,338.4805,339.7361,335.4133,338.5711,3028027
2024-03-04,343.5347,344.6513,339.8968,343.0514,6054921
2024-03-05,346.3043,349.8942,344.5624,346.4709,1192827
2024-03-06,345.7734,348.0643,344.6859,346.6295,6304118
2024-03-07,343.8949,346.8909,343.2962,344.1272,5141093
2024-03-08,341.4919,343.7340,341.1851,341.3218,4828703
2024-03-11,336.8654,338.9063,333.8852,337.1273,3992792
2024-03-12,346.2605,349.5585,344.9922,346.3999,7513003
2024-03-13,347.5912,351.3658,345.7795,348.9056,5648751
2024-03-14,342.8658,343.8422,341.1110,343.3430,4652859
2024-03-15,345.1901,347.1185,343.7269,344.4707,5574222
2024-03-18,341.5223,344.3358,340.2136,341.5175,1936612
2024-03-19,342.8817,346.0328,339.3593,342.1941,4887054
2024-03-20,347.3615,348.4202,346.9266,347.4235,2773301
2024-03-21,348.0109,348.3923,344.8750,348.1416,1663705
2024-03-22,346.6291,350.0575,344.2919,345.9688,6910133
2024-03-25,345.1482,348.1526,342.8279,345.1649,4937721
2024-03-26,338.5589,340.8579,337.2760,339.8726,3175342
2024-03-27,340.7091,344.6094,340.0011,341.8674,6822270
2024-03-28,341.0529,344.5734,337.9091,341.2784,6417616
2024-03-29,343.3090,346.4924,340.4470,343.0844,7827708
2024-04-01,345.2929,347.8433,343.8067,345.2122,7746049
2024-04-02,346.9542,350.1620,344.8651,347.1162,4795511
2024-04-03,350.6807,351.4366,347.2824,350.6565,7127343
2024-04-04,356.9979,359.2910,356.1502,356.9825,6227316
2024-04-05,364.1062,367.1045,362.2430,363.1059,4436112
2024-04-08,368.8965,369.0869,364.3992,368.0568,4140348
2024-04-09,368.0142,370.9755,367.6836,367.7879,5362637
2024-04-10,370.2563,371.0495,367.8382,370.1658,1154258
2024-04-11,371.6724,373.1974,368.5429,371.6853,4721143
2024-04-12,372.6454,372.6488,371.6003,372.5565,1848412
2024-04-15,369.9488,373.3179,369.7488,370.5129,5506660
2024-04-16,369.2620,371.3056,368.5680,368.9056,3341143
2024-04-17,366.6355,368.3131,366.2045,366.7077,6814065
2024-04-18,368.9253,369.0670,365.8143,368.8377,4485645
2024-04-19,364.7067,367.6791,361.9853,365.6359,3382566
2024-04-22,360.9443,363.8777,359.0945,361.6423,7497429
2024-04-23,355.9719,356.9397,352.3617,355.7174,3077141
2024-04-24,358.0552,361.2994,355.6234,358.6275,6181113
2024-04-25,359.4295,362.3131,357.7992,359.8165,6225956
2024-04-26,360.7857,362.1501,358.9256,360.7806,4987000
2024-04-29,367.5947,367.8747,367.5472,367.8135,1709436
2024-04-30,363.6931,366.7438,361.9245,365.8411,2672419
2024-05-01,375.2091,375.5864,371.2728,374.3236,2082978
2024-05-02,376.3701,377.1945,375.8895,376.6484,7225737
2024-05-03,384.5544,386.3916,382.9455,383.8088,7710372
2024-05-06,387.5427,389.8628,384.5303,387.7285,5237097
2024-05-07,380.4795,383.2423,379.5290,380.3214,4084757
2024-05-08,385.2637,388.6758,382.2926,386.2243,5049343
2024-05-09,394.8680,395.9940,391.8516,395.3151,5776913
2024-05-10,392.7621,393.8955,388.9606,393.3366,3277348
2024-05-13,380.6390,382.8863,379.8670,379.9779,3495925
2024-05-14,373.8744,376.7332,371.9970,373.4498,7174417
2024-05-15,362.5069,363.5287,362.2362,362.8318,4902906
2024-05-16,358.9782,360.9084,356.3478,359.7456,7415888
2024-05-17,358.3993,358.7701,356.8233,358.2149,2759041
2024-05-20,352.5317,354.5051,349.2590,353.1164,2996636
2024-05-21,348.7266,350.2956,347.2124,348.2163,3126735
2024-05-22,351.7845,353.2914,350.6471,352.4493,2959142
2024-05-23,347.6762,347.7471,344.3479,346.5472,2002060
2024-05-24,345.7194,349.8578,342.5733,346.8914,1455172
2024-05-27,353.5158,354.9505,351.2779,353.3043,1673079
2024-05-28,351.7817,352.9003,350.2601,351.3070,2907944
2024-05-29,340.2306,341.8799,338.5226,340.3486,3774590
2024-05-30,340.5118,342.7002,337.0026,340.0403,7916088
2024-05-31,345.2829,347.1505,342.7688,345.0596,4997635
2024-06-03,349.8466,351.4311,347.2702,349.7390,6253221
2024-06-04,351.4210,353.1342,350.6595,352.2239,6723237
2024-06-05,345.0472,347.9773,345.0337,346.4383,2064300
2024-06-06,353.2372,353.4084,350.9198,353.0881,6322975
2024-06-07,342.5222,343.8494,340.7053,342.1391,2641147
2024-06-10,343.4251,346.1008,341.4098,343.4759,2727323
2024-06-11,345.1449,347.2198,344.3206,345.5784,5934226
2024-06-12,349.7505,352.0847,345.8158,349.2519,4363365
2024-06-13,350.2019,352.4786,347.8614,348.8449,2857579
2024-06-14,356.6833,357.3773,355.7140,357.2780,4058333
2024-06-17,361.8547,365.0472,358.2237,361.4815,4433497
2024-06-18,363.5766,366.6669,362.5904,363.4407,6479981
2024-06-19,365.5983,369.6975,364.8127,366.9460,2176945
2024-06-20,364.3971,366.6650,362.6111,363.2927,6695859
2024-06-21,367.0008,369.6304,366.0106,366.8962,1169386
2024-06-24,358.4508,358.5902,355.2850,358.5473,1314681
2024-06-25,353.1862,353.6315,349.9990,353.2389,4610043
2024-06-26,348.0263,350.9604,346.2151,347.5133,3657357
2024-06-27,339.6264,341.8489,337.6627,339.4025,7590682
2024-06-28,357.3936,360.9643,354.2336,358.2581,1985651
2024-07-01,351.1322,351.3776,348.1321,350.6022,4331357
2024-07-02,355.8506,358.0580,354.0544,356.0222,4680760
2024-07-03,359.4745,360.1874,358.1274,359.3338,3291912
2024-07-04,352.6224,353.1517,350.9846,352.3848,2276376
2024-07-05,350.8674,353.2387,348.3618,352.0376,3048597
2024-07-08,355.1001,355.6240,351.7629,355.6130,6590293
2024-07-09,354.7332,357.1574,352.8512,353.6119,3853701
2024-07-10,364.8849,368.9858,364.7888,365.4527,1621223
2024-07-11,366.9468,369.5889,364.0992,365.9894,5715527
2024-07-12,377.2800,378.0290,376.0061,376.9331,5254530
2024-07-15,372.1384,372.3394,368.5489,370.9327,7879289
2024-07-16,363.5895,365.1956,360.9564,363.9624,2352646
2024-07-17,362.0772,363.4266,358.6334,363.4046,3376390
2024-07-18,362.6082,363.1745,359.9902,362.6475,6257341
2024-07-19,358.4723,360.7055,355.5701,358.0389,2695331
2024-07-22,356.5998,358.9679,353.1392,357.2081,1589557
2024-07-23,356.3022,359.8314,355.0843,355.8562,4510903
2024-07-24,357.8018,361.1957,354.7506,358.0385,5634513
2024-07-25,362.2136,363.7736,359.9471,361.6824,6234811
2024-07-26,363.9259,366.0024,361.5109,362.4070,6637722
2024-07-29,367.1445,367.9786,364.5575,366.8832,3636144
2024-07-30,363.8799,365.1629,361.3381,364.4592,5126393
2024-07-31,366.5839,367.4038,363.0898,366.2461,1322935
2024-08-01,364.4400,367.8797,361.5642,366.6404,4107719
2024-08-02,361.5501,364.2317,358.8478,360.5430,4887481
2024-08-05,364.6298,365.6205,362.1653,365.2526,2664432
2024-08-06,370.3655,370.8351,368.0546,369.5718,6262655
2024-08-07,367.3694,368.0606,365.5791,367.2574,4379280
2024-08-08,360.2521,363.2427,357.9830,360.2465,5794932
2024-08-09,363.0652,364.4365,360.3425,362.5275,3369809
2024-08-12,365.2045,367.0543,364.0897,365.4486,3549752
2024-08-13,371.8096,372.9141,369.8190,371.8220,3653691
2024-08-14,377.7412,379.8594,375.5370,377.2626,4571811
2024-08-15,382.4860,385.1120,380.0911,381.1589,6793720
2024-08-16,384.6450,385.9424,380.8569,384.1916,1716285
2024-08-19,375.9402,378.7459,372.2179,375.5050,7076143
2024-08-20,380.2806,384.4788,378.8007,380.8068,1958873
2024-08-21,382.7199,383.2615,382.6043,382.7183,2334507
2024-08-22,392.4864,395.2309,390.4362,392.1514,4453877
2024-08-23,394.6924,399.3038,394.0952,395.3692,5863801
2024-08-26,387.9888,391.0492,386.6637,389.4140,4368459
2024-08-27,387.0166,388.3304,386.5031,387.5093,2594427
2024-08-28,383.6969,384.9326,383.0183,384.2300,6565212
2024-08-29,389.3507,389.5097,387.6264,389.3293,2729883
2024-08-30,394.4217,397.6646,392.4007,394.9581,5998601
2024-09-02,396.7137,400.5706,393.9269,398.2111,3576747
2024-09-03,393.6419,398.3912,392.7361,394.6647,1802189
2024-09-04,394.9102,396.9685,394.0810,395.0093,4925872
2024-09-05,401.7282,405.2172,398.3866,400.5646,4811931
2024-09-06,399.2943,401.9612,397.8537,399.0118,4563125
2024-09-09,391.5665,395.0569,387.3830,391.0713,4652756
2024-09-10,385.3246,386.8555,382.5116,385.4519,4596471
2024-09-11,387.2911,390.7107,386.8759,388.4659,7403091
2024-09-12,391.5868,394.7773,388.7262,391.3219,5377049
2024-09-13,386.9526,388.9266,384.0174,388.5886,5172307
2024-09-16,377.9365,378.3159,374.8947,376.9257,6352238
2024-09-17,371.6257,373.0202,370.3708,371.5214,4759987
2024-09-18,362.8798,364.5672,361.7293,362.6820,7351669
2024-09-19,363.4046,365.8024,360.9456,362.8949,4588760
2024-09-20,362.4607,362.6257,360.7256,362.1222,6604638
2024-09-23,352.7075,353.1433,349.0610,352.4790,3802666
2024-09-24,352.4165,353.1316,348.7979,352.1691,1666426
2024-09-25,338.3776,340.9806,335.5705,337.8134,2010316
2024-09-26,345.1415,348.3826,342.2005,345.6208,7395941
2024-09-27,341.2055,343.8246,340.8018,342.1991,4007493
2024-09-30,343.5868,344.3855,343.4039,343.8499,1209987
2024-10-01,348.1228,350.2612,347.2761,347.9984,1824626
2024-10-02,348.6645,349.2455,346.4910,349.1871,7870713
2024-10-03,347.0761,349.2789,346.4981,347.1482,6866427
2024-10-04,344.1203,346.6588,341.8493,344.0141,2690678
2024-10-07,348.5708,350.5394,345.1572,347.4345,6164815
2024-10-08,346.4438,347.1268,343.2659,346.6801,3191290
2024-10-09,350.1786,352.3447,349.4660,350.0862,5715720
2024-10-10,344.2899,346.2458,342.8031,344.3358,4490010
2024-10-11,352.8902,353.7180,350.5556,351.5790,6659259
2024-10-14,353.5320,354.9542,352.9725,353.4803,5325520
2024-10-15,346.6569,350.4425,345.9711,347.4392,2063527
2024-10-16,345.0612,346.0468,341.7903,345.1587,1218132
2024-10-17,352.0567,353.6993,350.9442,352.4447,7136026
2024-10-18,351.5935,353.4231,349.9615,350.0764,3743383
2024-10-21,355.4111,356.0329,353.1342,355.3289,4181704
2024-10-22,355.6468,359.1176,354.8588,355.5670,6702160
2024-10-23,364.5188,364.7162,361.7576,363.1751,2449258
2024-10-24,371.8958,372.8064,369.9410,372.2126,7823343
2024-10-25,374.7730,378.1407,374.3380,375.4952,5649247
2024-10-28,379.1515,381.4643,379.0470,379.3079,6368029
2024-10-29,383.3135,386.7374,381.0893,383.6562,4620810
2024-10-30,386.4235,390.0101,383.9393,386.8495,4973645
2024-10-31,380.9444,384.0287,378.6978,382.0707,6758199
2024-11-01,372.4195,376.6202,369.0560,373.1112,3531077
2024-11-04,372.0183,373.4505,367.3572,371.0141,1795728
2024-11-05,372.9745,375.4002,370.8837,372.4477,6592119
2024-11-06,374.2882,375.5066,373.8046,373.9314,6444302
2024-11-07,366.6007,368.6842,362.7105,365.2144,3832315
2024-11-08,360.8718,364.8962,360.4708,362.6859,5958584
2024-11-11,364.7160,366.1489,363.7067,363.7581,4013346
2024-11-12,364.9442,366.9600,360.9932,364.0667,5282423
2024-11-13,358.7347,360.7400,358.6437,359.2590,4546245
2024-11-14,362.0032,363.6780,361.6055,362.1172,4833337
2024-11-15,358.0598,359.8741,358.0113,358.1983,3686020
2024-11-18,356.6134,359.2665,354.8358,357.3207,1772008
2024-11-19,363.8420,367.1664,360.2388,363.9188,7727942
2024-11-20,370.5719,372.4000,368.0463,370.5028,7953403
2024-11-21,371.9737,374.7542,370.2864,370.6749,3881545
2024-11-22,377.4334,380.8715,375.8637,376.7123,4131000
2024-11-25,376.6336,376.8427,374.0545,375.5927,3456608
2024-11-26,375.3860,377.3625,374.5457,374.6216,3307858
2024-11-27,378.8389,381.0920,375.8836,378.4527,3267644
2024-11-28,377.3332,379.2821,377.2748,377.5105,2911610
2024-11-29,392.8388,394.6398,388.8810,392.7093,5025367
2024-12-02,401.8707,405.0761,398.8358,402.1187,5341953
2024-12-03,407.7740,411.3563,404.5580,407.5635,2022770
2024-12-04,411.6894,414.2751,408.9675,409.9439,1702353
2024-12-05,409.8121,411.9410,405.9590,410.0806,7184573
2024-12-06,410.7607,411.4187,408.8514,410.6771,6817102
2024-12-09,409.7743,410.1118,409.3972,409.8928,3569859
2024-12-10,411.3880,414.1046,410.1641,412.8945,4121182
2024-12-11,409.6236,413.4861,409.3823,410.8538,3223771
2024-12-12,415.6753,417.1940,412.7919,415.3713,3135975
2024-12-13,425.8759,430.0775,420.5974,423.8706,5468704
2024-12-16,417.2839,419.6760,413.9321,417.8747,5528121
2024-12-17,415.6339,417.7682,412.6865,416.2710,3147658
2024-12-18,421.8514,424.4549,418.9735,421.2680,5830965
2024-12-19,412.2351,413.9619,409.8007,411.9738,5847750
2024-12-20,401.6504,405.9894,400.9215,402.7917,2429975
2024-12-23,401.8704,402.9695,400.1538,402.1911,7886155
2024-12-24,409.0156,413.3943,408.5833,409.8156,3751316
2024-12-25,417.8504,421.6513,414.1047,415.6929,2461652
2024-12-26,404.6353,406.2910,403.1365,404.7664,2882533
2024-12-27,406.8836,407.3376,404.9989,406.5454,1559294
2024-12-30,391.5168,394.3644,391.2588,392.2805,7179913
2024-12-31,383.6706,384.4099,381.8078,383.2634,2187355
